127.0.0.1 - - [18/Jun/2014:09:41:03 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:03 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:03 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:03 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:03 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:03 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:03 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=60 HTTP/1.1" 200 18544
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=60 HTTP/1.1" 200 18544
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=60 HTTP/1.1" 200 18544
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=60 HTTP/1.1" 200 18544
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:04 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=60 HTTP/1.1" 200 18544
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=60 HTTP/1.1" 200 18544
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=60 HTTP/1.1" 200 18544
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:05 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
